start,duration,depth,peak,end,td.max.lf,td.min.lf,td.mean.lf,td.min.lf,td.mean.lf,td.max.lf
1985-06-01 02:00:00,2,0.25,0.18,1985-06-01 04:00:00,0.657514535,0.590762321,0.624294969,0.590762321,0.624294969,0.657514535
1985-06-03 16:00:00,1,0.27,0.27,1985-06-03 17:00:00,0.419389185,0.416870315,0.41812975,0.416870315,0.41812975,0.419389185
1985-06-08 07:00:00,4,0.21,0.13,1985-06-08 11:00:00,0.419591098,0.337079719,0.3776153242,0.337079719,0.3776153242,0.419591098
1985-06-15 21:00:00,6,0.31,0.13,1985-06-16 03:00:00,0.26418465,0.133916134,0.206488700857143,0.133916134,0.206488700857143,0.26418465
1985-06-16 18:00:00,6,0.42,0.3,1985-06-17 00:00:00,0.147420549,0.037110215,0.0900928715714286,0.037110215,0.0900928715714286,0.147420549
1985-06-18 03:00:00,1,0.14,0.14,1985-06-18 04:00:00,0.4226015,0.397973616,0.410287558,0.397973616,0.410287558,0.4226015
1985-07-08 16:00:00,6,1.27,0.69,1985-07-08 22:00:00,0.254188325,0.2008696,0.228148825428571,0.2008696,0.228148825428571,0.254188325
1985-07-10 13:00:00,2,0.35,0.26,1985-07-10 15:00:00,0.379165142,0.363298713,0.371294302333333,0.363298713,0.371294302333333,0.379165142
1985-07-15 22:00:00,4,1.07,1.03,1985-07-16 02:00:00,0.20640039,0.20227161,0.2049999252,0.20227161,0.2049999252,0.20640039
1985-07-22 20:00:00,4,0.42,0.28,1985-07-23 00:00:00,0.267584638,0.198341083,0.2306284302,0.198341083,0.2306284302,0.267584638
1985-07-25 19:00:00,14,0.79,0.24,1985-07-26 09:00:00,1.052605212,0.725806023,0.952150544733333,0.725806023,0.952150544733333,1.052605212
1985-07-26 20:00:00,12,0.25,0.08,1985-07-27 08:00:00,0.083709361,-0.426894948,-0.256324704076923,-0.426894948,-0.256324704076923,0.083709361
1985-07-31 15:00:00,9,0.35,0.17,1985-08-01 00:00:00,0.703988569,0.633183117,0.6771772821,0.633183117,0.6771772821,0.703988569
1985-08-08 01:00:00,8,0.92,0.4,1985-08-08 09:00:00,0.323808327,0.264750685,0.301145595555556,0.264750685,0.301145595555556,0.323808327
1985-08-18 14:00:00,13,0.19,0.06,1985-08-19 03:00:00,0.649716281,0.585907036,0.613896037214286,0.585907036,0.613896037214286,0.649716281
1985-08-21 03:00:00,10,0.51,0.16,1985-08-21 13:00:00,0.258832905,0.224014057,0.234926934090909,0.224014057,0.234926934090909,0.258832905
1985-08-25 01:00:00,7,0.61,0.35,1985-08-25 08:00:00,0.77445854,0.70745004,0.74909408225,0.70745004,0.74909408225,0.77445854
1985-08-25 18:00:00,7,0.51,0.22,1985-08-26 01:00:00,0.534617351,0.502210667,0.511707026875,0.502210667,0.511707026875,0.534617351
1985-09-08 12:00:00,2,0.41,0.39,1985-09-08 14:00:00,0.70960709,0.681462013,0.695707525666667,0.681462013,0.695707525666667,0.70960709
1985-09-09 14:00:00,1,0.23,0.23,1985-09-09 15:00:00,0.426246714,0.410517039,0.4183818765,0.410517039,0.4183818765,0.426246714
1985-09-10 16:00:00,2,0.46,0.38,1985-09-10 18:00:00,0.60706668,0.556869607,0.582490089666667,0.556869607,0.582490089666667,0.60706668
1985-09-26 19:00:00,18,4.64,1.1,1985-09-27 13:00:00,1.928725437,0.983340293,1.54507368836842,0.983340293,1.54507368836842,1.928725437
1985-10-02 13:00:00,20,1.2,0.32,1985-10-03 09:00:00,0.600340041,0.309091621,0.40738113347619,0.309091621,0.40738113347619,0.600340041
1985-10-04 06:00:00,2,0.15,0.13,1985-10-04 08:00:00,0.665247332,0.652912191,0.658679069,0.652912191,0.658679069,0.665247332
1985-10-05 10:00:00,1,0.11,0.11,1985-10-05 11:00:00,0.974630466,0.946980097,0.9608052815,0.946980097,0.9608052815,0.974630466
1985-11-04 19:00:00,9,0.95,0.31,1985-11-05 04:00:00,2.962806405,2.65439108,2.8664786363,2.65439108,2.8664786363,2.962806405
1985-11-14 16:00:00,7,0.22,0.13,1985-11-14 23:00:00,0.316792471,0.26092777,0.299139796125,0.26092777,0.299139796125,0.316792471
1985-11-16 06:00:00,20,1.55,0.18,1985-11-17 02:00:00,1.385214446,0.226516891,0.965473204095238,0.226516891,0.965473204095238,1.385214446
1985-11-22 05:00:00,13,0.87,0.13,1985-11-22 18:00:00,0.88470193,0.465469898,0.7432824,0.465469898,0.7432824,0.88470193
1985-11-26 16:00:00,14,0.26,0.08,1985-11-27 06:00:00,0.858960689,0.619731819,0.7535548786,0.619731819,0.7535548786,0.858960689
1985-11-27 19:00:00,31,1.47,0.2,1985-11-29 02:00:00,1.77770745,0.845420097,1.22305779090625,0.845420097,1.22305779090625,1.77770745
1985-11-30 08:00:00,22,0.78,0.1,1985-12-01 06:00:00,1.837468698,1.580961408,1.76809077043478,1.580961408,1.76809077043478,1.837468698
1985-12-13 07:00:00,16,0.54,0.12,1985-12-13 23:00:00,1.478982899,0.982342482,1.29809504688235,0.982342482,1.29809504688235,1.478982899
1985-12-20 17:00:00,7,0.1,0.03,1985-12-21 00:00:00,-0.128465564,-0.297526228,-0.19860361125,-0.297526228,-0.19860361125,-0.128465564
1986-01-03 07:00:00,5,0.58,0.2,1986-01-03 12:00:00,0.115276231,-0.013851516,0.056586803,-0.013851516,0.056586803,0.115276231
1986-01-05 02:00:00,2,0.16,0.12,1986-01-05 04:00:00,0.018806914,0.011967945,0.016184198,0.011967945,0.016184198,0.018806914
1986-01-19 05:00:00,21,0.52,0.11,1986-01-20 02:00:00,0.787852457,-0.394838869,0.182125434227273,-0.394838869,0.182125434227273,0.787852457
1986-01-25 10:00:00,43,2.59,0.29,1986-01-27 05:00:00,1.416422074,0.739997291,1.20764114747727,0.739997291,1.20764114747727,1.416422074
1986-01-29 16:00:00,9,0.12,0.05,1986-01-30 01:00:00,-0.480808915,-0.591586433,-0.5225014497,-0.591586433,-0.5225014497,-0.480808915
1986-02-04 05:00:00,18,0.76,0.1,1986-02-04 23:00:00,0.313519683,-0.099824819,0.0567862020526316,-0.099824819,0.0567862020526316,0.313519683
1986-02-07 01:00:00,19,0.65,0.17,1986-02-07 20:00:00,0.93154778,0.508570427,0.7799275655,0.508570427,0.7799275655,0.93154778
1986-02-11 04:00:00,7,0.4,0.08,1986-02-11 11:00:00,-0.115693272,-0.16133741,-0.134951526375,-0.16133741,-0.134951526375,-0.115693272
1986-02-14 17:00:00,9,0.14,0.03,1986-02-15 02:00:00,0.03575517,-0.139777845,-0.0186178622,-0.139777845,-0.0186178622,0.03575517
1986-02-18 08:00:00,11,0.84,0.15,1986-02-18 19:00:00,0.524678537,0.150491443,0.312003521333333,0.150491443,0.312003521333333,0.524678537
1986-02-21 13:00:00,6,0.15,0.06,1986-02-21 19:00:00,1.048122135,0.800331148,0.931359107857143,0.800331148,0.931359107857143,1.048122135
1986-02-22 21:00:00,12,0.16,0.06,1986-02-23 09:00:00,1.119323256,0.805303023,1.01654426338462,0.805303023,1.01654426338462,1.119323256
1986-03-13 05:00:00,10,0.38,0.21,1986-03-13 15:00:00,0.164405423,0.091603476,0.118766974272727,0.091603476,0.118766974272727,0.164405423
1986-03-13 21:00:00,25,0.48,0.18,1986-03-14 22:00:00,1.080520843,0.271272812,0.683414355115385,0.271272812,0.683414355115385,1.080520843
1986-03-15 20:00:00,6,0.32,0.1,1986-03-16 02:00:00,0.761986759,0.513525193,0.623216656142857,0.513525193,0.623216656142857,0.761986759
1986-04-05 22:00:00,16,0.49,0.12,1986-04-06 14:00:00,0.770084933,0.504724824,0.685892232117647,0.504724824,0.685892232117647,0.770084933
1986-04-15 15:00:00,33,2.91,0.45,1986-04-17 00:00:00,1.521840694,0.706450369,1.28839795870588,0.706450369,1.28839795870588,1.521840694
1986-04-17 06:00:00,20,0.48,0.09,1986-04-18 02:00:00,1.182301103,1.082267795,1.10870038052381,1.082267795,1.10870038052381,1.182301103
1986-04-21 06:00:00,10,0.1,0.03,1986-04-21 16:00:00,1.635022905,1.161239457,1.39050395481818,1.161239457,1.39050395481818,1.635022905
1986-04-22 11:00:00,14,0.31,0.06,1986-04-23 01:00:00,0.740977527,-0.186221034,0.313477004866667,-0.186221034,0.313477004866667,0.740977527
1986-05-20 06:00:00,13,0.32,0.06,1986-05-20 19:00:00,0.685807724,0.519540219,0.612695925285714,0.519540219,0.612695925285714,0.685807724
1986-05-22 02:00:00,3,0.33,0.14,1986-05-22 05:00:00,0.693749033,0.680955716,0.687538512,0.680955716,0.687538512,0.693749033
1986-06-12 01:00:00,1,0.27,0.27,1986-06-12 02:00:00,-0.108263295,-0.113147245,-0.11070527,-0.113147245,-0.11070527,-0.108263295
1986-06-12 15:00:00,10,1.34,1.06,1986-06-13 01:00:00,1.005555352,0.421089156,0.727966599818182,0.421089156,0.727966599818182,1.005555352
1986-06-24 08:00:00,1,0.19,0.19,1986-06-24 09:00:00,0.361092563,0.34887524,0.3549839015,0.34887524,0.3549839015,0.361092563
1986-07-02 01:00:00,7,1.33,0.44,1986-07-02 08:00:00,0.653314026,0.605349254,0.638044796625,0.605349254,0.638044796625,0.653314026
1986-07-09 17:00:00,3,0.13,0.06,1986-07-09 20:00:00,0.178838283,0.134198209,0.1567715115,0.134198209,0.1567715115,0.178838283
1986-07-13 18:00:00,1,0.51,0.51,1986-07-13 19:00:00,0.710224637,0.70949716,0.7098608985,0.70949716,0.7098608985,0.710224637
1986-07-18 02:00:00,3,0.22,0.14,1986-07-18 05:00:00,0.341437687,0.302118518,0.32149041375,0.302118518,0.32149041375,0.341437687
1986-07-19 00:00:00,8,1.16,1.05,1986-07-19 08:00:00,0.67607616,0.598735783,0.641484186666667,0.598735783,0.641484186666667,0.67607616
1986-07-26 13:00:00,3,0.37,0.34,1986-07-26 16:00:00,0.350324904,0.302665168,0.326516951,0.302665168,0.326516951,0.350324904
1986-07-26 23:00:00,3,0.25,0.19,1986-07-27 02:00:00,0.21580977,0.198705304,0.20641551775,0.198705304,0.20641551775,0.21580977
1986-08-02 18:00:00,7,0.38,0.17,1986-08-03 01:00:00,0.708500858,0.603072932,0.6596903995,0.603072932,0.6596903995,0.708500858
1986-08-17 15:00:00,4,1.67,0.86,1986-08-17 19:00:00,0.691098651,0.678833797,0.6856343344,0.678833797,0.6856343344,0.691098651
1986-08-18 05:00:00,3,0.17,0.15,1986-08-18 08:00:00,0.781947475,0.738288408,0.75898513725,0.738288408,0.75898513725,0.781947475
1986-08-21 00:00:00,23,1.05,0.22,1986-08-21 23:00:00,1.311759492,0.806575581,1.12716767795833,0.806575581,1.12716767795833,1.311759492
1986-08-28 07:00:00,5,0.38,0.1,1986-08-28 12:00:00,-0.405402575,-0.45814424,-0.4357596105,-0.45814424,-0.4357596105,-0.405402575
1986-09-02 03:00:00,8,0.21,0.04,1986-09-02 11:00:00,0.331374205,0.286459473,0.314703697888889,0.286459473,0.314703697888889,0.331374205
1986-09-05 16:00:00,6,0.23,0.12,1986-09-05 22:00:00,0.932303729,0.806094999,0.872482851142857,0.806094999,0.872482851142857,0.932303729
1986-09-18 19:00:00,10,0.2,0.06,1986-09-19 05:00:00,0.214812518,0.159858216,0.197578259909091,0.159858216,0.197578259909091,0.214812518
1986-09-23 17:00:00,6,0.96,0.56,1986-09-23 23:00:00,0.178771778,-0.000521778,0.0856710447142857,-0.000521778,0.0856710447142857,0.178771778
1986-09-24 10:00:00,2,0.13,0.1,1986-09-24 12:00:00,-0.023723301,-0.059525619,-0.0420818443333333,-0.059525619,-0.0420818443333333,-0.023723301
1986-09-26 21:00:00,1,0.14,0.14,1986-09-26 22:00:00,0.166349758,0.163841174,0.165095466,0.163841174,0.165095466,0.166349758
1986-09-27 05:00:00,13,0.46,0.14,1986-09-27 18:00:00,0.637685208,0.27479715,0.466940157071429,0.27479715,0.466940157071429,0.637685208
1986-10-01 21:00:00,7,0.38,0.17,1986-10-02 04:00:00,0.245998993,-0.00586246,0.11840716075,-0.00586246,0.11840716075,0.245998993
1986-10-13 09:00:00,8,0.16,0.05,1986-10-13 17:00:00,0.557060576,0.432790727,0.485870914333333,0.432790727,0.485870914333333,0.557060576
1986-10-13 23:00:00,13,0.64,0.23,1986-10-14 12:00:00,0.595400585,0.457018487,0.545746552785714,0.457018487,0.545746552785714,0.595400585
1986-10-26 02:00:00,20,0.88,0.18,1986-10-26 22:00:00,0.485355555,0.270389792,0.412217751333333,0.270389792,0.412217751333333,0.485355555
1986-11-02 02:00:00,7,0.37,0.09,1986-11-02 09:00:00,0.144516406,-0.001214504,0.084623345,-0.001214504,0.084623345,0.144516406
1986-11-04 07:00:00,6,0.15,0.05,1986-11-04 13:00:00,0.684401109,0.445613611,0.578068049285714,0.445613611,0.578068049285714,0.684401109
1986-11-05 04:00:00,26,1.24,0.14,1986-11-06 06:00:00,0.99714904,-0.058285899,0.531253280851852,-0.058285899,0.531253280851852,0.99714904
1986-11-07 18:00:00,16,0.69,0.19,1986-11-08 10:00:00,0.687462049,0.548922162,0.648820021470588,0.548922162,0.648820021470588,0.687462049
1986-11-11 08:00:00,10,0.78,0.24,1986-11-11 18:00:00,0.260475825,-0.016111799,0.162239213090909,-0.016111799,0.162239213090909,0.260475825
1986-11-18 20:00:00,9,0.89,0.43,1986-11-19 05:00:00,0.764512993,0.427160794,0.6305445296,0.427160794,0.6305445296,0.764512993
1986-11-20 15:00:00,11,0.81,0.18,1986-11-21 02:00:00,1.883817915,1.5924428,1.79150708708333,1.5924428,1.79150708708333,1.883817915
1986-11-24 03:00:00,4,0.2,0.08,1986-11-24 07:00:00,0.628538437,0.617293801,0.6243429188,0.617293801,0.6243429188,0.628538437
1986-11-26 06:00:00,15,1.05,0.19,1986-11-26 21:00:00,0.907039282,0.148196187,0.6317522935,0.148196187,0.6317522935,0.907039282
1986-12-02 11:00:00,22,1.86,0.24,1986-12-03 09:00:00,2.69685209,1.769363068,2.42306816691304,1.769363068,2.42306816691304,2.69685209
1986-12-09 01:00:00,20,0.76,0.12,1986-12-09 21:00:00,1.135183362,-0.074175022,0.626361575190476,-0.074175022,0.626361575190476,1.135183362
1986-12-11 13:00:00,13,0.41,0.1,1986-12-12 02:00:00,0.470053808,0.034944139,0.243282256928571,0.034944139,0.243282256928571,0.470053808
1986-12-18 05:00:00,16,0.93,0.17,1986-12-18 21:00:00,1.194133304,0.485467947,0.999369357764706,0.485467947,0.999369357764706,1.194133304
1986-12-24 14:00:00,19,1.92,0.7,1986-12-25 09:00:00,2.095076902,0.198361326,1.44831410335,0.198361326,1.44831410335,2.095076902
1987-01-01 17:00:00,22,1.2,0.23,1987-01-02 15:00:00,2.010965155,0.947260561,1.47025853373913,0.947260561,1.47025853373913,2.010965155
1987-01-10 09:00:00,10,0.25,0.08,1987-01-10 19:00:00,0.644861672,0.092272754,0.376023039363636,0.092272754,0.376023039363636,0.644861672
1987-01-18 07:00:00,9,0.71,0.18,1987-01-18 16:00:00,0.386733752,0.254063169,0.318674792,0.254063169,0.318674792,0.386733752
1987-01-19 08:00:00,15,0.9,0.14,1987-01-19 23:00:00,0.888826831,0.578539122,0.7939991995,0.578539122,0.7939991995,0.888826831
1987-01-22 09:00:00,14,1.03,0.23,1987-01-22 23:00:00,1.246069164,0.420687204,0.931447273333333,0.420687204,0.931447273333333,1.246069164
1987-01-25 21:00:00,14,0.37,0.05,1987-01-26 11:00:00,0.107884934,-0.512563828,-0.1577577532,-0.512563828,-0.1577577532,0.107884934
1987-02-09 03:00:00,9,0.25,0.06,1987-02-09 12:00:00,-0.72356126,-2.621504376,-1.7447504625,-2.621504376,-1.7447504625,-0.72356126
1987-02-23 00:00:00,10,0.68,0.14,1987-02-23 10:00:00,0.022947837,-0.226218867,-0.104012794818182,-0.226218867,-0.104012794818182,0.022947837
1987-02-28 21:00:00,16,0.49,0.09,1987-03-01 13:00:00,1.238853495,0.21785873,0.721422768647059,0.21785873,0.721422768647059,1.238853495
1987-03-28 03:00:00,5,0.19,0.07,1987-03-28 08:00:00,0.613490452,0.512245624,0.561119223666667,0.512245624,0.561119223666667,0.613490452
1987-03-30 15:00:00,24,0.62,0.18,1987-03-31 15:00:00,1.911273632,0.994508777,1.59112744688,0.994508777,1.59112744688,1.911273632
1987-04-03 23:00:00,14,1.27,0.26,1987-04-04 13:00:00,2.137815177,0.565455525,1.44766051273333,0.565455525,1.44766051273333,2.137815177
1987-04-05 15:00:00,15,0.79,0.13,1987-04-06 06:00:00,1.43902174,1.272193299,1.339115184375,1.272193299,1.339115184375,1.43902174
1987-04-16 19:00:00,21,0.49,0.1,1987-04-17 16:00:00,1.633405213,1.241252431,1.51639340581818,1.241252431,1.51639340581818,1.633405213
1987-04-24 03:00:00,9,0.24,0.11,1987-04-24 12:00:00,0.730863544,0.53134932,0.6418461709,0.53134932,0.6418461709,0.730863544
1987-04-24 18:00:00,14,0.74,0.29,1987-04-25 08:00:00,0.650006613,0.315927093,0.408210272533333,0.315927093,0.408210272533333,0.650006613
1987-05-02 11:00:00,3,0.16,0.08,1987-05-02 14:00:00,0.169965328,0.149668889,0.159425402,0.149668889,0.159425402,0.169965328
1987-05-03 02:00:00,4,0.18,0.08,1987-05-03 06:00:00,0.24242406,0.238696617,0.2403360488,0.238696617,0.2403360488,0.24242406
1987-05-03 22:00:00,23,1.14,0.14,1987-05-04 21:00:00,0.596418688,0.396900476,0.521648765833333,0.396900476,0.521648765833333,0.596418688
1987-05-15 08:00:00,10,0.33,0.22,1987-05-15 18:00:00,0.27835937,-0.148950043,0.0874916259090909,-0.148950043,0.0874916259090909,0.27835937
1987-05-19 00:00:00,48,1.09,0.13,1987-05-21 00:00:00,0.814215648,0.12374092,0.591511465326531,0.12374092,0.591511465326531,0.814215648
1987-05-27 08:00:00,3,0.12,0.05,1987-05-27 11:00:00,0.178882468,0.170098469,0.174104576,0.170098469,0.174104576,0.178882468
1987-06-02 01:00:00,6,0.1,0.08,1987-06-02 07:00:00,0.186528392,0.168647344,0.176819674428571,0.168647344,0.176819674428571,0.186528392
1987-06-04 17:00:00,7,0.64,0.23,1987-06-05 00:00:00,0.477420665,0.391630971,0.43529655575,0.391630971,0.43529655575,0.477420665
1987-06-09 08:00:00,2,0.11,0.07,1987-06-09 10:00:00,0.267244134,0.264599154,0.265818947333333,0.264599154,0.265818947333333,0.267244134
1987-06-21 10:00:00,9,0.36,0.33,1987-06-21 19:00:00,0.429590186,0.310081335,0.3732830642,0.310081335,0.3732830642,0.429590186
1987-06-27 01:00:00,4,0.6,0.4,1987-06-27 05:00:00,1.115644257,1.058581113,1.0899858074,1.058581113,1.0899858074,1.115644257
1987-07-01 21:00:00,30,2.05,0.53,1987-07-03 03:00:00,0.819203106,0.12168326,0.540923988870968,0.12168326,0.540923988870968,0.819203106
1987-07-08 02:00:00,6,0.2,0.17,1987-07-08 08:00:00,0.677410879,0.654426079,0.667946963857143,0.654426079,0.667946963857143,0.677410879
1987-07-09 18:00:00,2,0.3,0.26,1987-07-09 20:00:00,0.533876718,0.517378214,0.525713757333333,0.517378214,0.525713757333333,0.533876718
1987-07-12 16:00:00,4,1.04,0.44,1987-07-12 20:00:00,0.990570333,0.982869008,0.9879318334,0.982869008,0.9879318334,0.990570333
1987-07-14 14:00:00,5,1.08,0.46,1987-07-14 19:00:00,1.090744694,0.924717827,1.01519910083333,0.924717827,1.01519910083333,1.090744694
1987-08-05 14:00:00,6,0.59,0.33,1987-08-05 20:00:00,0.668807938,0.634574764,0.650093700428571,0.634574764,0.650093700428571,0.668807938
1987-08-09 22:00:00,3,1.17,0.59,1987-08-10 01:00:00,0.985243765,0.93412791,0.96181428525,0.93412791,0.96181428525,0.985243765
1987-08-22 10:00:00,2,0.26,0.18,1987-08-22 12:00:00,0.518947072,0.456868643,0.488844424,0.456868643,0.488844424,0.518947072
1987-08-27 00:00:00,10,0.29,0.14,1987-08-27 10:00:00,0.233166523,0.204004967,0.223318012909091,0.204004967,0.223318012909091,0.233166523
1987-08-29 02:00:00,3,0.77,0.66,1987-08-29 05:00:00,0.679507415,0.53988041,0.61135288175,0.53988041,0.61135288175,0.679507415
1987-08-31 22:00:00,5,0.57,0.38,1987-09-01 03:00:00,0.501257222,0.308309812,0.409601127666667,0.308309812,0.409601127666667,0.501257222
1987-09-08 08:00:00,10,0.2,0.12,1987-09-08 18:00:00,0.945109863,0.514392351,0.729213533,0.514392351,0.729213533,0.945109863
1987-09-12 22:00:00,22,1.07,0.4,1987-09-13 20:00:00,1.176177456,1.068503358,1.09524078252174,1.068503358,1.09524078252174,1.176177456
1987-09-17 09:00:00,19,0.53,0.34,1987-09-18 04:00:00,0.825563188,0.561603121,0.63684947805,0.561603121,0.63684947805,0.825563188
1987-09-18 19:00:00,2,0.29,0.24,1987-09-18 21:00:00,1.229776718,1.188984497,1.20920545533333,1.188984497,1.20920545533333,1.229776718
1987-09-21 21:00:00,5,0.22,0.09,1987-09-22 02:00:00,1.188332085,1.137979772,1.16246305883333,1.137979772,1.16246305883333,1.188332085
1987-09-22 16:00:00,1,0.12,0.12,1987-09-22 17:00:00,1.012709726,1.00284431,1.007777018,1.00284431,1.007777018,1.012709726
1987-09-30 07:00:00,4,0.14,0.08,1987-09-30 11:00:00,0.621795953,0.61183221,0.6168392904,0.61183221,0.6168392904,0.621795953
1987-10-03 14:00:00,14,1.04,0.23,1987-10-04 04:00:00,-0.3792121,-1.062636505,-0.8140188798,-1.062636505,-0.8140188798,-0.3792121
1987-10-07 02:00:00,2,0.15,0.11,1987-10-07 04:00:00,0.996792372,0.978805523,0.988367255666667,0.978805523,0.988367255666667,0.996792372
1987-10-27 17:00:00,8,1.4,0.64,1987-10-28 01:00:00,0.649295362,0.603790615,0.631427969222222,0.603790615,0.631427969222222,0.649295362
1987-11-10 11:00:00,14,0.9,0.19,1987-11-11 01:00:00,0.591985901,-0.59106092,-0.0763322178,-0.59106092,-0.0763322178,0.591985901
1987-11-11 08:00:00,16,0.34,0.09,1987-11-12 00:00:00,1.115803782,0.103697674,0.764885006823529,0.103697674,0.764885006823529,1.115803782
1987-11-28 22:00:00,32,0.77,0.13,1987-11-30 06:00:00,1.761088709,0.917462037,1.3971686990303,0.917462037,1.3971686990303,1.761088709
1987-12-10 18:00:00,12,0.23,0.06,1987-12-11 06:00:00,0.420196817,0.089731165,0.248846216692308,0.089731165,0.248846216692308,0.420196817
1987-12-15 02:00:00,19,0.69,0.1,1987-12-15 21:00:00,1.465301029,0.191341018,0.98305289175,0.191341018,0.98305289175,1.465301029
1987-12-20 03:00:00,9,0.27,0.08,1987-12-20 12:00:00,0.681613448,0.334424274,0.4997319072,0.334424274,0.4997319072,0.681613448
1987-12-26 00:00:00,7,0.14,0.06,1987-12-26 07:00:00,-0.023127445,-0.058246774,-0.047510780875,-0.058246774,-0.047510780875,-0.023127445
1987-12-28 16:00:00,19,0.17,0.02,1987-12-29 11:00:00,1.102240995,0.106354321,0.75899198815,0.106354321,0.75899198815,1.102240995
1988-01-03 20:00:00,11,0.33,0.06,1988-01-04 07:00:00,0.410876012,-0.143960691,0.120917214583333,-0.143960691,0.120917214583333,0.410876012
1988-01-08 00:00:00,23,0.39,0.05,1988-01-08 23:00:00,0.423077884,-1.283262462,-0.334946512916667,-1.283262462,-0.334946512916667,0.423077884
1988-01-18 01:00:00,8,0.44,0.13,1988-01-18 09:00:00,-0.043221676,-0.264379523,-0.152154389555556,-0.264379523,-0.152154389555556,-0.043221676
1988-01-19 23:00:00,21,0.72,0.22,1988-01-20 20:00:00,1.103731339,-0.135883446,0.533485599954545,-0.135883446,0.533485599954545,1.103731339
1988-01-25 11:00:00,17,0.77,0.11,1988-01-26 04:00:00,0.604682664,0.087695098,0.363461593666667,0.087695098,0.363461593666667,0.604682664
